,start_date,country,region,subregion,source_url,source_category,source_title,source_full_text
872,2020-02-05,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/diane-thom-2019-novel-coronavirus-update,Government Website,Diane Thom: 2019 Novel Coronavirus Update,"Check against delivery  Mr. Speaker, today I rise to provide an update to Northerners on the 2019 novel coronavirus. I would like to assure residents that at this time the risk of contracting this virus is low in the NWT.  Since the coronavirus was first reported in the Hubei Province of China, our Government and the Federal Government have moved quickly to ensure we are prepared. Our public health and emergency preparations are well underway and we will continue to monitor the situation as it develops. I would like to fill Members in on the preparations that we’ve undertaken as I know that the anxiety level about this outbreak has increased in our communities. Our Chief Public Health Officer is providing leadership to health emergency planners and senior management within the Health and Social Services system to ensure our communities and frontline staff are ready should the coronavirus be suspected or confirmed in the NWT. The Office of the Chief Public Health Officer and health emergency officials are constantly in touch with their Federal, Provincial and Territorial counterparts to ensure the sharing of timely and accurate information. I am sure Members and residents are curious as to what specific preparations we have completed to date, and if we are prepared to handle possible cases in the NWT. It is important to remind everyone that we’ve been here before. We have learned a great deal from the 2009 H1N1 influenza pandemic, the 2003 outbreak of Severe Acute Respiratory Syndrome, known as SARS, and the ongoing surveillance of the Middle East Respiratory Syndrome, known as MERS. Similar to the current outbreak, these events required international coordination and response as well as preparations here within the NWT. As with these other events, there is no vaccine; instead, the approach is to prevent the spread of the coronavirus using best practices in public health.     This is vital in order to rapidly identify people who might be sick and apply appropriate precautions in health care settings and communities. Our Chief Public Health Officer and her office is participating in daily briefings with her Federal, Provincial and Territorial counterparts to get the latest information to inform clinical information for frontline staff.  Internal alerts are sent to frontline staff to ensure their personal protective equipment is ready, testing protocols are defined, necessary infection control measures are being practiced, and health facilities are ready to respond in the event that a person in NWT develops symptoms concerning for novel coronavirus infection. We also have a responsibility to communicate to our residents, Indigenous and community governments, schools, tourist operators, day cares and businesses. Mr. Speaker, these stakeholders were provided the most current information on hand along with public education materials for them to share with their stakeholders. As this situation is rapidly evolving, we are committed to providing the most current information through the Department of Health and Social Services website.  We have also started a general communication campaign through social media and traditional media including newspapers and radio ads to raise awareness about the virus. This includes preventive steps residents can take to protect themselves and their loved ones. The advice will sound very familiar as it is similar to what we recommend for the flu, such as staying home if sick and contacting your local public health unit or health centre if you have symptoms of concern. Also, the importance of regular hand-washing, the use of hand sanitizers and healthy respiratory practices can not be emphasized enough, especially since we have other infectious diseases circulating in our communities including the flu and whooping cough or pertussis.  These practices will help reduce the spread of all these illnesses.  Travellers from places of known activity of this coronavirus – particularly the Hubai Province of China – are being provided information at their international points of entry into Canada to self-monitor. We also know that NWT residents travel internationally for both business and pleasure. It is important that residents pay special attention to travel advisories issued by the Federal Government. This information is routinely updated on the Government of Canada’s website under Travel Advice and Advisories. This link is found on our Department’s website including direct reference on our coronavirus section. Mr. Speaker, as this situation evolves our thoughts are with China as they continue to take extraordinary efforts to contain this epidemic. Our thoughts are also with Canadian individuals and families who have been impacted by these events directly or indirectly. The NWT will continue to monitor and assess this dynamic situation, and be a part of national actions to ensure we are prepared as a healthcare system and as a government.   Thank You, Mr. Speaker."
873,2020-02-04,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/premier-cochrane-announces-senior-management-changes-0,Government Website,Premier Cochrane Announces Senior Management Changes,"Premier Caroline Cochrane today announced that Dr. Erin Kelly has been named Deputy Minister of Environment and Natural Resources (ENR) and that Mr. Andy Bevan has been named the Associate Deputy Minister, Post-Secondary Education Renewal, and President of Aurora College. Currently Acting Deputy Minister of ENR, Dr. Kelly most recently played a key leadership role for the Government of the Northwest Territories (GNWT) in establishing the Thaidene Nëné National Park Reserve, bringing to a successful conclusion more than 40 years of discussions and negotiations with the Government of Canada and Łutsël K’e Dene First Nation. Named one of Canada’s top 100 most powerful women by the Women’s Executive Network in 2017, Dr. Kelly has also been responsible for leading the implementation of the Climate Change Strategic Framework, NWT Water Stewardship Strategy, Waste Resource Management Strategy and Knowledge Agenda. She has been the GNWT lead on the Giant Mine Remediation Project and played a leadership role in negotiations on behalf of the GNWT of several agreements related to transboundary water and caribou management.  Currently the Assistant Deputy Minister, Labour and Income Security, Mr. Bevan replaces Dr. Tom Weegar. In his position as ADM, Mr. Bevan spearheaded the vision, design and implementation of the Skills 4 Success Framework, a 10-year strategy to meet labour market needs by supporting education, training, job finding and immigration for in-demand occupations.  As part of the strategy, he initiated and championed initiatives including the NWT’s first Small Community Employment Strategy, first long-term labour market forecast, first apprenticeship, trades and occupational certification strategy, and post-secondary legislative and regulatory reform. Mr. Bevan also previously served as Acting Deputy Minister of Aboriginal Affairs and Intergovernmental Relations, and as Director of Intergovernmental Relations. The Premier thanks Dr. Weegar for his work in helping to advance the transformation of the College into a polytechnic university and wishes him well in his future endeavours.    Quote “I look forward to continuing to work with Dr. Kelly and Mr. Bevan in their new roles. Dr. Kelly’s proven leadership and experience in natural resource management and environmental protection in the Northwest Territories will be an asset to our government as it continues to pursue its commitment to protecting the NWT’s land, water and wildlife for current and future generations. Mr. Bevan’s experience in developing and overseeing labour market and income security programs for the GNWT, including training, as well as experience in Indigenous and intergovernmental relations make him the ideal choice to lead the next steps in the transformation of Aurora College into the NWT’s first polytechnic university.” 	- Caroline Cochrane, Premier of the Northwest Territories   Quick Facts Deputy Ministers are the non-elected head of a GNWT Department. The Commissioner in the Executive Council appoints Deputy Ministers on the advice of the Premier. Deputy Ministers serve at pleasure and are accountable to the Premier for their performance of their duties. Related links Public Service Act Thaidene Nëné Transboundary Water Agreements Skills 4 Success   Media Inquiries   Trista Haugland 	Media and Communications Coordinator 	Government of the Northwest Territories 	Tel: 867-767-9140 ext. 11092 	Email: trista_haugland@gov.nt.ca "
874,2020-02-03,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/ministerial-activities-advisory-week-february-4-10-2020,Government Website,"Ministerial Activities Advisory for the week of February 4-10, 2020","Ministerial Activities Advisory for the week of February 4-10, 2020   Ministerial Travel Please note that travel schedules may change with little or no notice. This schedule is accurate as of February 3, 2020 Paulie Chinna is attending the Arctic Inspiration Prize Awards Ceremony on February 5 in Ottawa, ON.  Paulie Chinna is meeting with Federal Minister Hussen on February 6 in Ottawa, ON. Meetings and Appearances Please note that event organizers may have attendance restrictions­­­ for their event. Contact organizers for more information.   There are no meetings or appearances scheduled for this time period.   Trista Haugland Media and Communications Coordinator Government of the Northwest Territories Ph: 867-767-9140 ext. 11092 Email: trista_haugland@gov.nt.ca"
875,2020-01-31,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/minister-and-foster-family-coalition-nwt-commit-work-together-support-children-families-and,Government Website," Minister and Foster Family Coalition of the NWT Commit to Work Together to Support Children, Families and Youth","After a productive meeting between the board of the Foster Family Coalition of the NWT, Minister Diane Thom and officials from the Department of Health and Social Services, and the Northwest Territories Health and Social Services Authority, have agreed to find new ways to collaborate for addressing the on-the-ground and in the home needs of caregivers, and for addressing challenges within the child and family services system. At the heart of these discussions is the shared understanding that the safety and wellbeing of children is paramount and that caregivers, frontline workers and officials all want to see improved outcomes for children, families and youth.  Discussion on the importance of strong relationships and partnerships at all levels resulted in agreement to: Revisit, strengthen and refresh existing forums for working together, Look at ways to improve communication from the top down and from the bottom up, and Collaborate on ways to address challenges being experienced on the frontlines and in the homes of caregivers and to make system improvements Participants agreed that child protection and community social workers are a valued and essential part of the child and family services system. They also agreed that and that their voices should be heard in order for the best outcomes for children and youth.  Minister Thom will be hearing from frontline child and family services workers later today and has directed that officials focus on collaborating with the Foster Family Coalition of the NWT and with caregivers to improve communication throughout the system and to find solutions together. Minister Thom will be hearing from frontline child and family services workers later today and has directed that officials focus on collaborating with the Foster Family Coalition of the NWT and with caregivers to improve communication throughout the system and to find solutions together.   Quotes: “I want to thank the board of the Foster Family Coalition of the NWT for hosting us and for sharing with me, and officials, the frustrations and challenges they are seeing and experiencing first-hand. Our discussions today were very positive and I know that we are more committed than ever before to work together to make things better for children, families and youth.  I look forward to seeing the results we can achieve by working together” -Diane Thom, Minister of Health and Social Services   “Today was an important step in the right direction for improving things for foster families and children and youth in care. Foster caregivers want what is best for children in care, and today was a positive step towards finding better ways to communicate and collaborate so that critical information is getting to officials at all levels and to our frontlines and in our foster homes.” -Dawn Pottinger, Board President, Foster Family Coalition of the NWT     Media Inquiries:   Tammy Roberts Executive Director,  Foster Family Coalition of the NWT Email: info@ffcnwt.com   Trista Haugland Media and Communications Coordinator Government of the Northwest Territories Ph: 8667-767-9140 ext. 11092 Email: trista_haugland@gov.nt.ca "
876,2020-01-28,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/ministerial-activities-advisory-week-january-28-february-3-2020,Government Website,"Ministerial Activities Advisory for the week of January 28-February 3, 2020","Ministerial Activities Advisory for the week of January 28-February 3, 2020   Ministerial Travel Please note that travel schedules may change with little or no notice. This schedule is accurate as of January 27, 2020   ·         Diane Thom and Shane Thompson are doing a tour of the Mackenzie Delta on January 27-30. ·         Paulie Chinna is doing a tour of  Behchokǫ̀ on February 3.   Meetings and Appearances Please note that event organizers may have attendance restrictions­­­ for their event. Contact organizers for more information.    ·         Caroline Cochrane, R.J. Simpson and Paulie Chinna will be attending an MOU meeting with  Délı̨nę Got’ı̨nę Government on January 29 Caroline Wawzonek will be speaking at Bell Let’s Talk event on January 29.   Trista Haugland Media and Communications Coordinator Government of the Northwest Territories Ph: 867-767-9140 ext. 11092 Email: trista_haugland@gov.nt.ca"
877,2020-01-27,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/deadline-20202021-anti-poverty-fund-and-advisory-committee,Government Website,Deadline for 2020/2021 Anti-Poverty Fund and Advisory Committee,"In support of the goal to eliminate poverty in the Northwest Territories, the Government of the Northwest Territories would like to remind the public that applications for the 2020-2021 Anti-Poverty Fund are currently being received. The initial call for applications was sent to Indigenous Governments, Community Governments and Non-Government Organizations on December 10, 2019.  The Anti-Poverty Fund is $1 million distributed every year to community governments and organizations to fund projects intended to reduce and end poverty. The projects that receive funding must be in line with one or more of the five Pillars of the Anti-Poverty Strategic Framework and Action Plan: Pillar 1: Child and Family Support Pillar 2: Healthy Living and Reaching our Potential Pillar 3: Safe and Affordable Housing Pillar 4: Sustainable Communities Pillar 5: Integrated Continuum of Services The application deadline for the 2020/2021 Anti-Poverty fund is January 31, 2020. We are also accepting applications to participate in the Anti-Poverty Advisory Committee. The purpose of the Advisory Committee is to provide input and advice to the Minister of Health and Social Services. The scope of the Advisory Committee includes knowledge exchange and the provision of advice and recommendations to the Minister. The application deadline for the Anti-Poverty Advisory Committee is February 7, 2020 For more information on the Anti-Poverty Fund and Advisory  Committee, including  the application form and guidelines, please visit: The Anti-Poverty Fund Additional Links: Working Together II: An Action Plan to Reduce Poverty in the Northwest Territories (2019-2022) Media Contact   Damien Healy 	Manager of Communications 	Department of Health and Social Services 	Government of the Northwest Territories 	1-867-767-9090 ext. 49034Damien_Healy@gov.nt.ca"
878,2020-01-24,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/minister-and-nwt-education-leaders-meet-review-successes-and-shared-priorities,Government Website,Minister and NWT education leaders meet to review successes and shared priorities,"Elected education leaders from across the Northwest Territories met this week for the first time with R.J. Simpson, Minister of Education, Culture and Employment, to discuss their joint work to further strengthen the territory’s Junior Kindergarten to Grade 12 education system.   Minister Simpson opened the meeting by expressing his pride in being named Minister of Education, Culture and Employment and his dedication to working in partnership with education bodies in the territory. He also reflected on the prominence that education holds for the new government, noting several priorities identified by the 19th Legislative Assembly that focus on education. The Minister said he is looking forward to hearing the many ideas the Board Chairs have as they work together for even greater improvements to student achievement across all grade levels.    Participants met to review current work and to plan for future initiatives. Participants included Chairs and Superintendents representing the territory’s Divisional Education Councils (DECs) and District Education Authorities (DEAs). A focal point for the day was the discussion of the NWT’s major Education Renewal and Innovation (ERI) initiative. Education leaders reviewed key successes to date, from Child and Youth Care Counselling to Residential School Awareness Training for teachers, and endorsed other promising initiatives underway or planned for ERI.   Student achievement continues to be a key focus for both the Department and education leaders, with existing and proposed programs and activities dedicated to improving student and teacher wellness, achieving educational equity for small communities, strengthening assessment and accountability, and improving the quality of curriculum.    Recognizing the unique needs of communities across the north, Minister Simpson reiterated his commitment to work collaboratively with other GNWT Departments, partners, and agencies to ensure the needs of children and youth are met across the education system. The Minister also committed to reviewing the education priorities presented to him by the education leaders.   Chairs of the Sahtu DEC and the Tlicho Community Services Agency (TCSA) concluded the day’s business by sharing successes and challenges from their regions.    The next meeting of education leaders with Minister Simpson is scheduled for Wednesday, May 27 2020. Quotes “Increasing student outcomes in the Northwest Territories to the same level as the rest of Canada is a key priority for the 19th Legislative Assembly, and one that is shared by our dedicated and passionate team of education leaders. I am pleased with our productive discussions today and look forward to continuing to work together with our education bodies to support NWT students on a journey toward improved wellness and academic success.” -R.J. Simpson, Minister of Education, Culture and Employment   “We are pleased to welcome Minister Simpson to our table and we look forward to working closely with him on behalf of students, teachers and educational stakeholders. Collaborating across jurisdictions is essential to achieve success in our shared work.” -Erin Currie, Chair of Yellowknife Catholic Schools and meeting host, on behalf of education leaders   Media Inquiries   Jacqueline McKinnon Manager, Communications and Public Affairs Education, Culture and Employment jacqueline_mckinnon@gov.nt.ca "
879,2020-01-21,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/katrina-nokleby-nwt-night-ame-roundup,Government Website,"Katrina Nokleby: NWT Night, AME Roundup ","Check against delivery  Good evening everyone, and welcome.   Before I begin, I would like to acknowledge that we are on the traditional territory of the Musqueam, Squamish, and  Tsleil-Waututht First Nations. I would also like to take a moment and extend regrets from the Premier of the Northwest Territories, Caroline Cochrane for not being able to join us this evening.  She had planned to welcome everyone this evening and I know she was looking forward to speaking with many of you – but was unfortunately called back unexpectedly and had to return home this evening.  It has been a busy few days here in Vancouver, and though the Premier was called away, she was able to lead some important conversations this week in meetings that Minister Thompson and myself have joined her in, as well as participated in some important announcements that I will touch on shortly – and for that I know she is grateful.  As many of you know, coming to Roundup is important for our government and as the new Minister of Industry, Tourism and Investment and Minister of Infrastructure – it was especially important for me. Coming this year as the Minister responsible for this important sector – it was essential for me that as many opportunities as possible were seized to formally introduce myself to the members of the industry, meet with some of our partners, and most importantly, hear directly from exploration companies who are already doing business in the North to find out how we, as a government, can better support them.  I think I bring a unique perspective to the table and one that I am hoping can be leveraged as our government works to increase the resource development sector in the North. I am, as I like to call it, a boots-on-the-ground Engineer by trade and have first-hand experience about what it’s like to do business in the North. I have been on the other side of the table - working with partners and the government, applying for permits, trying to navigate the procurement process and much more. I also understanding firsthand the importance of making sure mining in the North is done safely, having worked on the Giant Mine project for a number of years. I understand that the NWT has some challenges, but because of my experiences, I have some ideas about ways they can be improved – starting first with strengthening our partnerships and continuing to facilitate the relationships between Indigenous and public governments and industry.  This will be key in progressing this sector in a safe and sustainable way. Our partners are one of our greatest assets in the North and I want to take a moment to highlight and celebrate some of the partnerships that, I believe, are leading to new opportunities in our mining industry. First, I’d like to recognize the leadership of Cheetah Resources, Det’on Cho Corporation, and the Yellowknives Dene. Their contract, to begin Canada’s first rare earth project, with the first Indigenous-led mine site, could be a game changer - not just for our territory, but our country. I also want to congratulate the Gwich’in Tribal Council and Inuvialuit Regional Corporation for the release of their regional mining strategies earlier today.   These strategies will serve as roadmaps for industry looking to explore, and action plans for Indigenous governments as they seek to attract investment on their terms. And finally I’d like to highlight the partnerships we have our neighbouring territories and Canada.  On Sunday, the Premier participated in an announcement for the Invest Canada North Initiative.  A brand new partnership - backed by the Government Canada and supported by Canada’s three territorial governments and the industry representatives that make up the North’s mining and exploration sector.  These kinds of partnerships are leading the way back to prosperity in our territory.  That’s really the purpose of coming out in force to events like these: to build relationships and seek out new partnerships which will benefit our territory. Collaboration will improve our collective fortunes.  I want to close my remarks tonight by reiterating what many of you already know – that this is an exciting time for the North.  For the first time ever, we have a gender-balanced Assembly governing our work, and the only female Premier in Canada. Other female leaders such as the City of Yellowknife Mayor Rebecca Alty and Grand Chief Bobbi-Jo Greenland who I believe are both here tonight, are also contributing to the excitement of the North and the batch of strong females we have leading the way for the next generation. We’re also going to start to see some of our transformative projects take shape – which is something to look forward to. The Slave Geological Province, Mackenzie Valley Highway and Taltson Hydro Expansion are projects that will connect our communities, green our economy and support exploration companies as they look to the North to do business and access our rich mineral deposits in a way that is environmentally sustainable.  I am excited for the future of the NWT and proud to be standing here today in this role as Minister of ITI and Infrastructure, but also as part of a government that is committed to working together, hearing concerns and then trying to solve the problems based on all the information collected.  I hope many of you will be part of our future and I’d like to you for being here this evening. I look forward to meeting and speaking with as many of you as possible tonight, and in the future. "
880,2020-01-21,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/nwt-regional-mineral-development-strategies-released-ame-roundup,Government Website,NWT Regional Mineral Development Strategies Released at AME Roundup,"Investors at the AME Roundup and beyond will have a better understanding of the opportunities, investment climate and path to working with two Indigenous Governments thanks to new mineral development strategies released by the Gwich’in Tribal Council (GTC) and the Inuvialuit Regional Corporation (IRC).  The release of the strategies was welcomed this morning at the AME Roundup – an event at which Northwest Territories Indigenous governments and organizations have been playing a growing and significant role.  The regional strategies, developed with funding from the Department of Industry, Tourism and Investment under the Mineral Development Strategy, were formally unveiled by GTC Grand Chief/President Bobbie Jo Greenland-Morgan and IRC Chair and CEO Duane Ningaqsiq Smith. Each strategy outlines existing geological data, maps and information, a comprehensive history of the areas and an outline of local organizations, groups and authorities. A goal of regional mineral development strategies is to provide a clear vision and direction for mineral explorers, investors and others in the industry to guide comprehensive, respectful and sustainable mining practices.   Quote: “These strategies are integral to our work to attract investment in the Northwest Territories mineral industry. Our partnership with Indigenous Governments continues to grow through our joint presence at events such as AME Roundup and the release of regional mineral development strategies. We are at the table together, and investors have a clear picture of that.”   Katrina Nokleby, Minister of Industry, Tourism and Investment “The Gwich’in must control what happens on our lands – we want to be true partners in any projects undertaken, from concept to close out. The strategy was developed with the input of leadership and people in the Gwich’in communities. We hope this will lead to strong partnerships and economic opportunities that can benefit both the Gwich’in and the Northwest Territories.” Bobbie Jo Greenland-Morgan, Grand Chief/President, Gwich’in Tribal Council “With the production of the draft Roadmap to Mineral Exploration and Development in the Inuvialuit Settlement Region (ISR) Inuvialuit Regional Corporation (IRC) outlines its priorities to support responsible mineral development in the Region. IRC continues to work in partnership with the Government of the Northwest Territories and Government of Canada to promote potential opportunities in mineral exploration in the North. "" IRC Chair and CEO Duane Smith   Quick Facts: Mining and exploration regularly directly contributes more than 20% of total economic activity annually in the Northwest Territories. Diamond mines have provided over 29,000 person years of employment to NWT residents and have purchased over $16 billion in goods and services from NWT businesses since 1996.   Related Links: NWT Mineral Development Strategy AME Roundup Website   Media Contact: Briony Grabke Senior Communications Officer Department of Industry, Tourism and Investment Phone: (867) 767-9202 ext. 63039 Email: Briony_Grabke@gov.nt.ca "
881,2020-01-21,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/caroline-cochrane-launch-regional-mineral-strategies-ame-roundup,Government Website,"Caroline Cochrane: Launch of Regional Mineral Strategies, AME Roundup","Check agaisnt delivery  Thank you. Before I begin, I would like to acknowledge that we are on the traditional territory of the Musqueam, Squamish, and  Tsleil-Waututht First Nations. It’s a pleasure to be here today among partners from the Inuvialuit Regional Corporation and Gwich’in Tribal Council to celebrate a milestone for our local minerals industry.  The launch of regional mineral strategies is a vision the Government of the Northwest Territories had in Mineral Development Strategies. It identified the need to build capacity in our territory’s Indigenous communities – not just in the Beaufort Delta, but right across the NWT. Together, our government worked with the Inuvialuit Regional Corporation and the Gwich’in Tribal Council to develop regional strategies that will encourage, guide, and support mineral exploration and development specific to their regions.   Today, with the release of these documents, we are formally recognizing the completion of our planning – and looking forward to the next step – investment and exploration.    The strategies offer roadmaps for companies looking to do business in the traditional territories of the Inuvialuit and Gwich’in and outline what the leadership in these regions will do to make their traditional territories attractive to responsible developers.  It is appropriate that we highlight these documents here at Roundup because this annual event has been significant in building the capacity that will allow indigenous governments and organizations to participate at the next level - as leaders, funders and even owners of mining projects.  We are at the table together, and investors have a clear picture of that.   I would like to recognize each of you here today as representatives of Indigenous governments and organizations - and to thank you for your participation and support. Collectively – we’re getting the job done and turning our mineral potential into local benefits.  Awareness and recognition for the NWT’s resource potential is growing – as is the respect for our Indigenous governments and the role that they play.   The underlying message that unites these two documents is this:  Indigenous governments and organizations of the Northwest Territories want to see a balanced and responsible approach to the management of our economy and our environment – and they want to be meaningful and equal partners and participants in the development of our North.   By working through Indigenous government development corporations — and with NWT mines — the NWT has developed successful business models and a foundation from which we are ready to take the next step.The Northwest Territories is a region rich in resources and people. We have the tools needed for success and social buy-in. If you’re looking to invest, this is where you should be looking. Thank you again for being here and congratulations to the IRC and GTC and everyone else who made this happen.    "
882,2020-01-21,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/katrina-nokleby-cheetah-resources-deton-cho-commercial-agreement-signing-ame-roundup,Government Website,"Katrina Nokleby: Cheetah Resources & Det'on Cho Commercial Agreement Signing, AME Roundup","Check against delivery  Good afternoon everyone.  I’m excited to be here today for this event and in Vancouver for Roundup, with our partners like Cheetah Resources and Nahanni Det’on Cho.  As many of you now, the NWT was built on mining.  But mining is not just our history. It’s our future and today, we celebrate an exciting new chapter.  The signing of this agreement today is a demonstration that NWT resources, outside of our diamonds, are getting international attention — an indicator that we’re rounding the corner and on the road to progress in our mining industry once again.  This story is about jobs and business opportunities. It’s about the diversification of our mineral development sector, and indigenous partnership in our mining sector.  It’s also a story about our country’s reliable access to these vital resources as our economy reaches a crossroad. With the move towards lower-carbon, tech-intensive economies, Canada – thanks to the Northwest Territories and the partners here today - is in a position to build the domestic supply-chain which has– to date - eluded our country and our allies.    Today’s announcement is notable for another reason.  This contract marks a step forward in our territory’s push for Indigenous resource leadership. I want to congratulate the Yellowknives’ Det’on Cho Corporation for characteristically taking the lead on a big idea.  And I would like to commend Cheetah Resources for their commitment to placing Indigenous peoples at this project’s core.   It is a tangible example of the sustainable development and social responsibility that we talk about so often in the Northwest Territories in-line with our territory’s priorities and values. I don’t want to take up much more time as today is about our partners, but I did want to share a thought.  It has always struck me that the Northwest Territories is a land of many “firsts” and “onlys.”  We’re home to the first Canadian diamonds; the only gender-balanced Assembly ever elected and currently the only female Premier. So it is fitting that this chapter in our mining future begins with this story of firsts: Canada’s first rare earths mine and the first Indigenous government poised to lead a mine site in our country.  Our government looks forward to seeing this partnership unfold and the benefits that will follow.  Congratulations for this milestone and thank you to everyone for being here. "
883,2020-01-21,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/ministerial-activities-advisory-week-january-21-27-2020,Government Website,"Ministerial Activities Advisory for the week of January 21-27, 2020","Ministerial Activities Advisory for the week of January 21-27, 2020   Ministerial Travel Please note that travel schedules may change with little or no notice. This schedule is accurate as of January 20, 2020 ·         Caroline Wawzonek is attending the Justice and Public Safety Ministers Federal/Provincial/Territorial meetings on January 21-23 in Victoria, BC. ·         Caroline Cochrane, Katrina Nokleby and Shane Thompson are attending AME Roundup on January 19-23 in Vancouver, BC ·         R.J. Simpson is doing a tour of Fort Smith Thebacha College on January 27 in Fort Smith, NT.   Meetings and Appearances Please note that event organizers may have attendance restrictions­­­ for their event. Contact organizers for more information R.J. Simpson is doing a tour of the Yellowknife Aurora College Campus on January 21 R.J. Simpson is doing a tour of the Prince of Wales Northern Heritage Center on January 24       Trista Haugland Media and Communications Coordinator Government of the Northwest Territories Ph: 867-767-9140 ext. 11089 Email: trista_haugland@gov.nt.ca"
884,2020-01-20,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/canadian-northern-economic-development-agency-announces-three-year-funding-produce-invest,Government Website,Canadian Northern Economic Development Agency announces three-year funding to produce INVEST CANADA NORTH,The attached is being redistributed on behalf of the Yukon Mining Alliance and NWT & Nunavut Chamber of Mines.
885,2020-01-19,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/caroline-cochrane-invest-canada-north-launch,Government Website,Caroline Cochrane: Invest Canada North Launch ,"Check against delivery  Good Morning and thank you for being here.  I’d like to recognize Premier Sandy Silver, Parliamentary Secretary Larry Bagnell and of course our partners with the Yukon, NWT and Nunavut Chamber of Mines – Anne Turner and Tom Hoefer.  I am happy to be here with each of you for this announcement, and thank you for your efforts to put together this event this morning.  You’ve already heard people talk about the details of this announcement so I won’t get in to that, but what I will say is that progress on projects in the North – that will benefit all Canadians – would not be possible without partnerships and funding commitments like this. The North is rich in resource potential – including minerals that will fuel the global green economy and support climate change efforts. Mining and exploration is also the biggest source of private sector jobs and income for our residents and we are committed to doing our part to support the health of the sector.  Invest Canada North will help us build a strong case in the global marketplace and set the stage for responsible investments in our future. The North has all the ingredients for investor success, but we need to ensure that message is being heard.  It is fitting that this announcement is being made as we get ready for a few days of busy meetings during Roundup. As with my Northern colleagues, attendance at Roundup is important for our government.  The 19th Legislative Assembly has identified increasing resource exploration and development in the NWT as a priority for our government. Being in Vancouver this week will no doubt lead to some beneficial discussions with industry, provide opportunities to highlight the important role partnerships with Indigenous governments and communities are and of course, is a chance to reaffirm awareness across industry of our governments political support for and commitment to this sector. I look forward to seeing how this initiative progresses over the next few years and the role that the Government of the Northwest Territories will play to support its successes.  Thank you. "
886,2020-01-17,Canada,Northwest Territories,,https://www.gov.nt.ca//en/newsroom/geological-map-updated-mineral-rich-slave-geological-province,Government Website,Geological Map Updated for the Mineral-Rich Slave Geological Province,"An updated bedrock geology map and database will aid explorers and academic researchers investigating the mineral-rich Slave Geological Province.   The updated map, resulting from several years of data collection and analysis, has been published by the Northwest Territories Geological Survey (NTGS) in partnership with the Canada-Nunavut Geoscience Office. Dr. Mike Stubley, a former Government of Northwest Territories employee and highly-experienced geologist, led the work.  The updated map is based on Dr. Stubley’s original map published by the NTGS in 2005. Underlying eastern Northwest Territories and western Nunavut, the Slave Geological Province is well known for its excellent mineral potential and long and prosperous history of mining. Among other geological elements, the updated map contains improved information on rock types favorable for mineral exploration and the location of known kimberlite bodies. Kimberlite is a rare and unique rock type, and some kimberlite bodies contain diamonds. The significance of the project extends beyond mineral exploration and academic research. The updated map has already been used in assessing potential routes for the proposed Slave Geological Province all-season road.  The NTGS is a science-mandated division of the Department of Industry, Tourism and Investment. The research conducted by the division enables government, residents and investors to make informed decisions and advance the knowledge economy.   Quote: “The Slave Geological Province is an economic breadbasket for the Northwest Territories. Mining and exploration regularly contribute more than 20% of total economic activity in the territory, and the vast majority of that takes place in the mineral-rich Slave Province. With renewed data, industry and academics alike can work to better understand the geology and mineral potential of this region and advance the territory’s economy.”   Katrina Nokleby, Minister of Industry, Tourism and Investment Quick Facts: The NWT’s three active diamond mines (Ekati, Diavik and Gahcho Kue) are all located within the Slave Geological Province.  Data for the updated map was contributed by a number of companies including Diamondex Resources Ltd., Strongbow Exploration Inc., GGL Diamond Corp., Kennady Diamonds, Aurora Geosciences, TMAC Resources, MMG Resources, BNT Gold Resources, North Arrow Minerals, and Miramar Mining Corp. Related Links: Geology Map: Bedrock Geology of the Slave Craton (Slave Geological Province)   Media Contact: Briony Grabke Senior Communications Officer Department of Industry, Tourism and Investment Phone: (867) 767-9202 ext. 63039 Email: Briony_Grabke@gov.nt.ca"
