,start_date,country,region,subregion,source_url,source_category,source_title,source_full_text
207,2020-03-27,Canada,Yukon,,https://yukon.ca/en/news/special-guide-licence-application-period-delayed,Government Website,Special guide licence application period delayed,"           Published 27/03/2020        The Government of Yukon is delaying the application period for the special guide licence lottery until June. This decision is in response to concerns related to COVID-19 and travel restrictions across the country. The feasibility of the special guide licence lottery will be reassessed in late May. The delay still provides the Department of Environment sufficient time to accept applications and run the lottery prior to hunting season opening in August. The permit hunt authorization is expected carry on as planned this year. Applications will be open from April 23 to May 21, 2020. Hunters are encouraged to visit Yukon.ca for ongoing updates and to follow the advice from Yukon’s Chief Medical Officer of Health regarding travel recommendations and restrictions as well as social distancing practices when planning their hunts.            Delaying the special guide licence lottery application period is the most responsible decision at this time. We will continue to keep Yukon hunters updated as the response to COVID-19 unfolds.      Minister of Environment Pauline Frost            Quick facts       The special guide licence provides an opportunity for Yukon hunters to guide a non-Yukon resident Canadian citizen or permanent resident.  The application period was planned to open on April 1.  125 special guide licences are made available through a computerized weighted lottery process.          Contact   Sunny PatchCabinet Communications867-3320-0362sunny.patch@gov.yk.ca Diana Dryburgh-Moraal 	Communications, Environment 	867-334-9815diana.dryburgh-moraal@gov.yk.ca     News release #:   20-078    Related information:   Learn more about special guide licences Learn more about the permit hunt authorization        "
208,2020-03-27,Canada,Yukon,,https://yukon.ca/en/news/interim-supports-arts-and-culture-sectors-announced,Government Website,Interim supports for arts and culture sectors announced,"           Published 27/03/2020        Please note the number in the second bullet of the quick facts has been updated.  	To help address the impacts the COVID-19 pandemic is having on the arts and culture sectors, $275,000 will be available through three temporary funding initiatives. The Advanced Artist Award is increased by $75,000. This one-time increase makes $150,000 available at the April 1, 2020 intake to support artists to enhance their artistic professional development. The increased funding will not affect the October intake, which will still have the standard $75,000 available. The Arts Fund is increased by $125,000 and the Government of Yukon will be offering a one-time special intake in April for that amount. The special intake criteria will suspend the current threshold and allow applicants to apply for 100 per cent of eligible project expenses. The regular June, September and December intakes for the Arts Fund have not changed. In addition, the department of Tourism and Culture’s longstanding On Yukon Time funding program will have a special focus for the 2020–21 fiscal year. This $75,000 fund will invite applications for artistic initiatives that can be presented without people gathering; are formed as a reaction or contemplation of COVID-19 and its impacts; demonstrate community innovation; and/or celebrate community kindness and support. Awards of up to $2,500 will be available for individuals and $5,000 for businesses, not-for-profit organizations or collectives for arts-related initiatives.              Yukon’s arts and culture sectors are particularly vulnerable to the impacts of the COVID-19 pandemic given the loss of income from closures of venues and cancellation of shows and events. These funding program increases and modifications are a practical and immediate way to provide financial support to artists at this time of lost revenue. I am confident that these measures will spark ingenuity and imaginative new ways to engage and create; providing hope, inspiration and an understanding of our society in these challenging times.      Minister of Tourism and Culture Jeanie Dendys            Quick facts       Advanced Artist Award - April 1, 2020 intake is now $150,000.  Arts Fund increased to $625,000 total with an additional April intake for $125,000. Applicants can apply for 100 per cent of project costs. Deadline to apply is April 20, 2020.  For 2020–21, the On Yukon Time funding program will make $75,000 available to support a broad range of arts-related activities. Deadline to apply is April 15, 2020.  On March 17, 2020 Minister Dendys announced that the department will honour all existing funding agreements for organizations and projects that may be cancelled or postponed as a result of safety measures related to COVID-19. This applies to museums and cultural centres as well as arts facilities, individual artists and non-profit organizations.          Contact   Sunny Patch 	Cabinet Communications 	867-332-0362sunny.patch@gov.yk.ca 	Cameron Webber 	Communications, Tourism and Culture 	867-332-0400 cameron.webber@gov.yk.ca     News release #:   20-077    Related information:   Advanced Artist Award  Arts Fund  On Yukon Time  Support for arts and culture sectors         "
209,2020-03-27,Canada,Yukon,,https://yukon.ca/en/news/government-announces-1-million-increase-tourism-cooperative-marketing-fund,Government Website,Government announces $1 million increase to tourism cooperative marketing fund,"           Published 27/03/2020        To help address the impacts of the COVID-19 pandemic on Yukon’s tourism sector, the Government of Yukon has announced a one-time $1 million increase to its Tourism Cooperative Marketing Fund (TCMF), bringing the total available funding to $1.7 million for the 2020–21 fiscal year.  The scope of eligible applicants and eligible activities has also been broadened so that more Yukon tourism experience and service providers can promote themselves locally, within Canada and internationally when the COVID-19 pandemic subsides and travel resumes. To make it easier for Yukon businesses to receive support for their tourism marketing efforts, the funding enhancement will see the Government of Yukon contribute 100 per cent of the costs of approved marketing activities in 2020–21. Revised guidelines and application forms will be available beginning May 1, 2020 at Yukon.ca/tourism-cooperative-marketing-fund. Activities in approved applications will be eligible retroactive to April 1, 2020.            Yukon tourism operators know that part of recovery will involve adapting marketing initiatives locally, domestically and internationally when the time is right. The increased funding and expanded eligibility will allow for greater promotional opportunities from a wider cross-section of our tourism sector, and help facilitate a strong resurgence.      Minister of Tourism and Culture Jeanie Dendys            Quick facts       Established in 2003, the Tourism Cooperative Marketing Fund typically makes $700,000 available to assist businesses and organizations with the promotion and marketing of Yukon tourism experiences and services to prospective visitors from outside the territory.  The fund is currently available to market and trade-ready tourism businesses (businesses that understand how to administer sales policies direct to consumers and through third party distribution channels), municipalities, destination marketing organizations and First Nations governments featuring tourism experiences.  The funding framework typically uses a 50/50 cost share program, meaning that applicants must contribute 50 per cent of the costs of the project or activity. To assist businesses in this difficult time, the requirement for applicants to contribute 50 per cent has been dropped as a one-time measure for the 2020–21 fiscal year.  The broadened scope of eligible projects and activities will enable businesses to also promote their services and experiences in Yukon. Previously, the fund focused on supporting businesses to promote themselves to visitors who had not yet arrived in the territory.  The TCMF funds approximately 200 projects and activities each year.          Contact   Stewart Burnett 	Cabinet Communications 	867-332-0480stewart,burnett@gov.yk.ca   Cameron Webber 	Communications, Tourism and Culture 	867-332-0400cameron.webber@gov.yk.ca     News release #:   20-076    Related information:   Apply for funding to market a tourism business        "
210,2020-03-26,Canada,Yukon,,https://yukon.ca/en/news/potential-covid-19-exposure-yukon,Government Website,Potential COVID-19 exposure in Yukon,"           Published 26/03/2020        The Government of Yukon is notifying Yukoners of two possible sources of COVID-19 exposure in the territory. As a precaution, any individuals who attended these places on these days are to monitor themselves for the following symptoms for up to 14 days and call 811 if they develop them: Fever Cough Difficulty breathing As long as these individuals remain healthy and do not develop symptoms, there is no need to self-isolate and they should continue with their daily activities. Risk assessments have been completed and the risk to individuals from both of these possible exposures is low. Bethany Church If you attended these specific gatherings at Bethany Church on March 8 or 15, you may have been exposed to COVID-19: March 8: Sunday morning gathering or the “Kids Zone” March 15: Sunday morning gathering A person has tested positive for COVID-19 who attended these gatherings. They are recovering at home. There is no ongoing risk to the community, nor any future risk associated with Bethany Church. Elias Dental If you attended Elias Dental March 9 to 13 or on March 16, you may have been exposed to COVID-19. A person has tested positive for COVID-19 who attended the clinic on these dates. They are recovering at home. There is no ongoing risk to the community, nor any future risk associated with Elias Dental. In both cases, Yukon Communicable Disease Control, under the direction of the Chief Medical Officer of Health, has completed a risk assessment and concluded that the risk to individuals is low.     Contact   Pat Living 	Communications, Health and Social Services 	867-335-1531patricia.living@gov.yk.ca     News release #:   20-075        "
211,2020-03-26,Canada,Yukon,,https://yukon.ca/en/news/government-yukon-making-sure-yukoners-have-home-security-during-covid-19,Government Website,Government of Yukon is making sure Yukoners have home security during COVID-19,"           Published 26/03/2020        The Government of Yukon passed new regulations under the Residential Landlord and Tenant Act today. These regulations prevent evictions over the next 90 days for residential tenants who are self-isolating or unable to pay their rent on time due to COVID-19. The regulations will also allow tenants to pay their rent late if they are unable to pay it when it is due. This is to support individuals who have lost their jobs, are experiencing a reduction in income or because they are under a health protection measure. Landlords are not be able to evict if the tenant or a member of their household is subject to a health protection measure.            These are uncertain times. The Chief Medical Officer of Health has advised that home is the safest place for Yukoners during the COVID-19 pandemic. These regulations protect Yukon tenants who need to stay home or who have lost their income. We are also committed to supporting landlords; we recognize they are being impacted. Now that these regulations are in place, we will reach out to work with them immediately      Minister of Community Services John Streicker            Quick facts       A tenant who has lost their job or had their income reduced as a result of COVID-19, will be able to end the tenancy early without penalty. This would free up the rental unit to tenants who are able to cover rent.  The tenant will have to pay the unpaid rent as soon as they are able to pay or after the 90 days, whichever comes first.   Landlords will be able to apply to the Residential Tenancies Office for exemption if their property or the safety of others is threatened by the tenant.  A landlord will not be able to enter a rental unit if the residents are under a health protection measure, except for reasons of safety.  Other jurisdictions have introduced similar legislation.          Contact   Sunny Patch 	Cabinet Communications 	867-3320-0362sunny.patch@gov.yk.ca Bonnie Venton Ross 	Communications, Community Services 	867-332-5513bonnie.ventonross@gov.yk.ca     News release #:   20-074    Related information:   COVID-19 information        "
212,2020-03-26,Canada,Yukon,,https://yukon.ca/en/news/aviation-fees-waived,Government Website,Aviation fees waived,"           Published 26/03/2020        The Government of Yukon is waiving all airport landing, aircraft parking fees and loading fees in Yukon. This change will save approximately $210, 000 for businesses and the tourism industry and incentivize carriers of all sizes to visit and stay in Yukon. These changes will help address the economic struggles brought on by COVID-19 and promote economic recovery for Yukon’s aviation businesses in the coming months.    Other help for Yukon businesses and tourism operators include Workers’ Compensation Health and Safety changes, as well as working with the Tourism Advisory Council and Business Advisory Council to find Yukon-made solutions for the local impacts of a global problem.            Yukon’s aviation industry is critical to our territory’s economic success. Not only does it support our livelihoods, it connects our communities and our families. This change will help the industry through this time and ensure that, in the immediate, medical travel, freight and timely items such as COVID-19 tests continue to move unimpeded.      Minister of Finance Sandy Silver            Quick facts       These changes will be in effect on April 1 and will last until December 31, 2020.          Contact   Sunny Patch 	Cabinet Communications 	867-332-0362sunny.patch@gov.yk.ca Erin Loxam 	Communications, Finance 	867-336-1500 erin.loxam@gov.yk.ca     News release #:   20-073        "
213,2020-03-26,Canada,Yukon,,https://yukon.ca/en/news/new-financial-support-yukon-businesses-and-workers,Government Website,New financial support for Yukon businesses and workers,"           Published 26/03/2020        The Government of Yukon today announced economic supports related to COVID-19. A new rebate program for Yukon employers to benefit workers and self-employed individuals in response to the economic impacts of COVID-19 was announced by Minister Pillai today. The Paid Sick Leave Program allows Yukon workers or those self-employed who are without sick leave to stay at home if they are sick and required to self-isolate for 14 days and still meet their basic financial needs. All eligible Yukon employers and self-employed individuals may apply. Minister Pillai also announced temporary changes to the Yukon Nominee Program during the COVID-19 public health emergency. Yukon nominees who experience lay offs or reduced work hours will not be issued the standard 90-day notice to find new employment. The Government of Yukon is taking a comprehensive approach to supporting Yukon businesses and workers impacted by COVID-19. We are working with all stakeholders, including the Government of Canada, to assess the economic impacts and support our economy.            The Paid Sick Leave Program and changes to the Yukon Nominee Program will help Yukon businesses and workers during these challenging times. These changes are critical in our efforts to keep Yukoners healthy and are only one part of a series of measures our government is implementing to support Yukon’s economy. We want to relieve as much worry as possible for Yukoners during this already stressful and uncertain time.      Minister of Economic Development Ranj Pillai            Quick facts       This rebate, paid to employers and self-employed individuals, will cover a maximum of 10 days of wages per employee or 10 days of average daily earnings per self-employed individual to allow for a 14-day self-isolation period.  This program is part of the stimulus package announced by the Government of Yukon on March 16 to support businesses and workers, including the Business Advisory Council announced on March 25.          Contact   Sunny Patch 	Cabinet Communications 	867-332-0362 Sunny.patch@gov.yk.ca Jason Seaton 	Communications, Economic Development 	867-667-5907jason.seaton@gov.yk.ca     News release #:   20-072    Related information:   Paid Sick Leave Rebate for employers        "
214,2020-03-25,Canada,Yukon,,https://yukon.ca/en/news/yukoners-type-1-diabetes-receive-continued-support,Government Website,Yukoners with Type 1 Diabetes receive continued support,"           Published 25/03/2020        Young Yukoners living with Type 1 Diabetes will continue to benefit from government support to manage their condition. As of April 1, the Government of Yukon will provide ongoing funding for continuous glucose monitoring to all Yukoners with Type 1 Diabetes from age 2 to 18. The decision to provide permanent funding follows an evaluation of a 2018 pilot program for Yukoners with Type 1 Diabetes up to age 25. The pilot provided participants with access to funded continuous glucose monitors (CGM) for a period of two years. Pilot participants reported the program helped them better manage their conditions, improve their quality of life and reduce their financial burden. Yukoners aged 19 to 25 who were part of the pilot program will continue to receive funding for continuous glucose monitoring until a program is available for adults. A program for Yukoners with Type 1 Diabetes over age 18 is currently being developed.            We recognize the challenges that Yukoners with Type 1 Diabetes and their families face on a daily basis. The pilot program helped us understand how we can best support these families to live happy, healthy lives. Providing ongoing funding for continuous glucose monitors will provide certainty to help ensure young Yukoners are able to manage their conditions effectively.      Minister of Health and Social Services Pauline Frost            Quick facts       The cost of continuous glucose monitors will be fully covered through Insured Health Services for Yukoners who meet the eligibility criteria. Continuous glucose monitors are approved by Health Canada for use by individuals over two years old.          Contact   Sunny Patch 	Cabinet Communications 	867-393-7478sunny.patch@gov.yk.ca Clarissa Wall 	Communications, Health and Social Services 	867-667-3010clarissa.wall@gov.yk.ca     News release #:   20-071        "
215,2020-03-25,Canada,Yukon,,https://yukon.ca/en/news/government-yukon-establishes-covid-19-business-advisory-council,Government Website,Government of Yukon establishes a COVID-19 Business Advisory Council,"           Published 25/03/2020        The Government of Yukon has established a COVID-19 Business Advisory Council to ensure the needs of Yukon’s business community are heard as we address the economic impacts of COVID-19. This council includes stakeholders from a wide variety of sectors who will contribute their knowledge and experience representing diverse aspects of Yukon’s economy. Together they will inform the Department of Economic Development with local business intelligence, identify best practices and recommend mitigation strategies to address the economic impacts of COVID-19. The membership of the council can be found in the backgrounder of this news release.            It is important during this public health emergency that we are responsive to the needs of Yukoners. Local businesses are the heart of the Yukon economy and we need to heed their advice and concerns to better support them through this difficult time.      Minister of Economic Development Ranj Pillai            These times require swift action and quick understanding. The Business Advisory Council will ensure it communicates the needs of business to survive these times, while working closely with government to ensure the Yukon is best positioned to emerge even stronger. Relief is critical and we will ensure that business concerns and needs are clearly communicated and well understood. I am honoured to serve in these very difficult times.      Northern Vision Development CEO, Rich Thompson            Quick facts       The business advisory council consists of approximately 20 Yukon business representatives and will be chaired by Thompson.  Meetings will be conducted weekly through teleconference to maintain social distancing during the public health emergency.  The Council is expected to operate for six months, extending beyond that as circumstances dictate.          Backgrounder   Business Advisory Council:       Economic Sector   Representative   Organization   1   Mining   John McConnell   Victoria Gold   2   Mining Association Rep   Loralee Johnstone   YCM, YPA, KPMA, YWIM   3   Tourism   Denny Kobayashi   Tourism   4   Restaurant/Services   Doug Terry   Tim Hortons   5   Development Corporations   Chris Milner     Chu Niikwan     6       Stanley Noel       7   Communities (Tourism Focus)   Jackie Olson (Dawson)   Klondike Visitors Association   8   Communities   James Smith (Carcross)   CTFN – Director of Infrastructure   9   Hotels   Rich Thompson (Chair)   Northern Vision Development   10   Outfitting   David Cosco   Cosco Outfitting   11   Transportation   Joe Sparling   Air North   12   Business Financial   Norm McIntyre   Crowe MacKay LLP   13   Business Legal   Graham Lang   Lamarche and Lang   14   Whitehorse Chamber   Mike Pemberton   Whitehorse Chamber of Commerce   15   Yukon Chamber   Tammy Beese   Yukon Chamber of Commerce   16   Art and Culture   Marilyn Jensen   Social Innovation Consulting   17   Construction   Peter Densmore   Ketza Construction   18   Technology/GIG Economy   Chris Lane   Tech Yukon   19       Carl Friesen   Underhill Geomatics   20       Paul Kishchuk   Vector Research   21       Craig Hougen   Taku Sports Group    Additional members may join the council at a later date.     Contact   Sunny Patch 	Cabinet Communications 	867-393-7478 sunny.patch@gov.yk.ca Damian Topps 	Communications, Economic Development 	867-667-5378damian.topps@gov.yk.ca     News release #:   20-070        "
216,2020-03-25,Canada,Yukon,,https://yukon.ca/en/news/march-25-2020-yukons-chief-medical-officer-health-provides-update-covid-19,Government Website,"March 25, 2020: Yukon’s Chief Medical Officer of Health provides update on COVID-19","           Published 25/03/2020        This news release has been updated to provide further clarification.  	Yukon’s Chief Medical Officer of Health Dr. Brendan Hanley has the following updates for the Yukon public on measures being taken in response to the COVID-19 pandemic. COVID-19 cases and test results As of today, March 25, at 10 a.m. there are three cases of COVID-19 in Yukon. This third case is related to travel outside of Yukon. The individual was tested on Monday, March 23 and test results were received this morning. The individual is doing well at home and contact tracing has begun. Information about COVID-19 tests is published regularly on Yukon.ca. This includes how many confirmed cases there are in Yukon, how many test have been negative, how many results are pending and the total number of tests. Services for hospital outpatients Yukon hospitals are suspending all non-urgent or routine services from Thursday, March 26. This includes bloodwork and lab tests, x-rays, CT scans and other imaging services, physiotherapy and occupational therapy, and specialist appointments. Yukoners should not go to a hospital for a non-urgent service, treatment or exam at this time. The hospitals continue to provide urgent emergency care. These measures are being taken to help the hospitals make sure they have enough staff and resources to respond to the pandemic and ensure only those who need to be in hospital are in a hospital. These steps also support their efforts to stop the spread of COVID-19 – and practice physical distancing from each other. Health care insurance  Clarification: Temporary absences have been extended to allow clients until June 30, 2020 to sign in with Insured Health and Hearing Services. People registering for the first time will be able to register by phone but will still have to fulfill a waiting period before being eligible for Yukon Health Care Insurance. Respiratory assessment centre The respiratory assessment centre in Whitehorse is now open to support people with acute respiratory illness such as influenza or COVID-19 who need medical assessment. Yukoners will be referred to the centre from 811, a family physician’s office, Yukon Communicable Disease Control or a hospital emergency department. Self-isolation  Yukoners and any visitors are reminded they must self-isolate for 14 days as soon as they arrive in Yukon if they have travelled within Canada or internationally. People must not stop to get groceries or make visits but go straight home and then arrange the support they need. Yukoners should also self-isolate if they have been identified as a close contact of someone diagnosed with COVID-19. Self-isolation means staying at home for 14 days, monitoring for symptoms and avoiding close contact with other people when going outside for fresh air. The term “quarantine” is not used in Yukon, as it is used by the Public Health Agency of Canada to mean a mandatory restriction of movement in a location determined by that agency. Yukon.ca Yukon.ca continues to be the central place to find information about the territory’s response to COVID-19 and is regularly updated to provide support for Yukoners. Yukoners are reminded to use the online assessment tool on Yukon.ca if they have concerns about COVID-19.     Contact   Pat Living 	Communications, Health and Social Services 	867-335-1531patricia.living@gov.yk.ca     News release #:   20-069        "
217,2020-03-23,Canada,Yukon,,https://yukon.ca/en/news/new-virtual-care-options-yukoners,Government Website,New virtual care options for Yukoners ,"           Published 23/03/2020        The Government of Yukon and the Yukon Medical Association have worked closely together over the past few days to quickly set up new options for virtual care. All Yukoners now have the option to have their regular doctor’s appointment by phone or virtual health, using the doxy.me platform.  This action is in response to COVID-19 and supports Yukoners while social distancing. Yukoners can find the virtual health link to their doctor at yukon.ca/covid-19. Patients can also connect with their doctor by phone if they prefer, or as a back up in the event of internet outages. These new options will ensure that Yukoners experience minimal disruption to their ongoing health care while the territory manages the COVID-19 situation. Patients should book appointments as they usually do and determine the best option for their specific needs with their physician’s office. The Yukon Medical Association represents Yukon physicians.            As we all practice social distancing and work to prevent the spread of COVID-19, it is important that Yukoners still receive the care they need. Thank you to all our dedicated and caring physicians who are committed to ensuring that Yukoners get the medical care they need. This new tool will help ensure that patients, physicians and medical staff stay safe and healthy.      Minister of Health and Social Services Pauline Frost            As your doctors we are committed to ensuring your healthcare is ongoing through this crisis. We are committed to providing safe care by adhering to social distancing practices in our clinics. We are asking Yukoners to be honest with us when screened for symptoms and exposures. We will ensure you get the care you need in the right location. The safety of your neighbours and your health care providers will depend on people telling the truth. I want to thank Yukon physicians for their commitment to their patients and the health care system as the pandemic unfolds and I want to thank our patients for your understanding and support. We are in this with you.      Yukon Medical Association president Dr. Katharine Smart            Quick facts       Yukon.ca/covid-19 has all the information Yukoners need to use doxy.me.  Doxy.me is a simple and secure telemedicine solution.  If you plan to see your doctor via virtual health, click on their link at the time of your appointment and you will be placed in their virtual waiting room.  Patients should expect to receive phone calls from “blocked numbers” when their physician is calling them.            Contact   Sunny Patch 	Cabinet Communications 	867-393-7478sunny.patch@gov.yk.ca Pat Living 	Communications, Health and Social Services 	867-667-9545patricia.living@gov.yk.ca       News release #:   20-068        "
218,2020-03-22,Canada,Yukon,,https://yukon.ca/en/news/yukons-chief-medical-officer-health-provides-update-covid-19-0,Government Website,Yukon’s Chief Medical Officer of Health provides update on COVID-19,"           Published 22/03/2020        Yukon’s Chief Medical Officer of Health Dr. Brendan Hanley has the following updates on measures being taken in response to the COVID-19 pandemic. COVID-19 cases As of today, March 22, at 7 p.m. there are two cases of COVID-19 in Yukon. COVID-19 test results Yukon is now seeing a faster turnaround time on COVID-19 test results. By early this coming week, the number of completed tests on Yukon.ca will be updated three times a week. Non-essential travel outside of territory and into rural Yukon In an effort to limit the spread of COVID-19 and to protect Yukon’s most vulnerable citizens, Yukon’s Chief Medical Officer of Health strongly advises the suspension of all non-essential travel into and out of Yukon. All Yukoners planning to return home in the next 30 days are advised to return now. In view of the need to protect remote areas with limited medical resources, Yukon’s Chief Medical Officer of Health strongly advises the suspension of any non-essential travel to Yukon’s rural communities. Self-isolation required for all travelers All Yukoners returning home and all visitors to the territory are required to self-isolate for 14 days. This includes anyone returning home from other provinces and territories by road or air, as well as Yukoners returning home by road from Alaska. We are putting mechanisms in place to monitor and ensure travelers are self-isolating. If you cannot safely self-isolate at home, email covid19info@gov.yk.ca for information and advice. All Yukoners who return home and have respiratory symptoms (cough, fever, or difficulty breathing) are asked to call 811 to get advice on COVID-19 testing. Restaurants and bars Restaurants must immediately reduce their seating capacity to 50 per cent, space people two metres apart, and prepare to offer take-out and delivery service only as of opening on March 26. As of closing time tonight, March 22, all bars must close until further notice. All personal service establishments must close by end of day, Wednesday, March 25. This includes hair salons, barber shops, tattoo parlors, nail salons, and massage therapists. Gatherings Gatherings of more than 10 people are banned. Smaller gatherings should ensure spacing of two metres between people. Yukoners should not attend any social gatherings, even those with less than 10 people if: You have any flu-like symptoms at all; You are over 65 years of age or have an underlying health condition; or You work in healthcare, a healthcare facility or other essential services.     Contact   Pat Living 	Communications, Health and Social Services 	867-667-3673/335-1531patricia.living@gov.yk.ca     News release #:   20-067    Related information:   Information on self-isolation Find information about coronavirus (COVID-19)         "
219,2020-03-22,Canada,Yukon,,https://yukon.ca/en/news/covid-19-confirmed-yukon,Government Website,COVID-19 confirmed in Yukon,"           Published 22/03/2020        Dr. Brendan Hanley, Yukon’s Chief Medical Officer of Health (CMOH), has confirmed the first two cases of COVID-19 in the territory. The two cases were confirmed Sunday morning. The two Whitehorse residents are from the same household. They returned from the United States last week and went into self-isolation. When symptoms presented, they contacted Yukon Communicable Disease for testing. They have mild illness and are continuing to self-isolate at home. Yukon’s CMOH said this does not change the level of risk to Yukoners and these first cases demonstrate that the systems that have been put in place to prevent the spread of COVID-19 work. The individuals closely followed the advice of the CMOH. The couple self-isolated, they contacted the appropriate health authorities for testing, have continued to self-isolate, and their test results were back within three days. Cooperation with all public health measures is critical to the response to COVID-19. Limiting the spread of COVID-19 by closely observing all self-isolation orders is essential to keep this disease from spreading in our territory. The most up-to-date information can be found at yukon.ca/covid-19.            The fact that we have confirmed these cases in Yukon shows our system to test for and detect cases is working. We have been working diligently within Yukon’s health care system to ensure we are ready to manage cases and to assist those who are self-isolating at home. Prompt case detection, isolation, and contact tracing in combination with the difficult societal measures that we are all facing, will mean that we can manage COVID-19 in a way that both protects the public and provides high quality care to those who are infected.       Yukon Chief Medical Officer of Health Dr. Brendan Hanley           Contact   Patricia Living Communications, Health and Social Services 	867-667-3673patricia.living@gov.yk.ca     News release #:   20-066        "
220,2020-03-20,Canada,Yukon,,https://yukon.ca/en/news/information-yukoners-canada-us-border-restrictions,Government Website,Information for Yukoners on Canada-US border restrictions,"           Published 20/03/2020        Canada and the United States are temporarily restricting all non-essential travel across its borders to limit the spread of COVID-19. This is a precautionary measure, in line with the directions on social distancing that are being given by health officials across the country.   Starting at 9 p.m. PDT Friday, March 20, 2020, discretionary, recreational and tourist travel between Canada and the US will no longer be allowed, including Yukon-Alaska border crossings. This will last for 30 days and means Yukoners will not be able to cross the border for recreational activities such as skiing. Essential supply chains and workers Essential supply chains and movement of goods and workers will not be impacted. These supply chains, including trucking, ensure that food, fuel, and life-saving medicines reach people on both sides of the border. Americans and Canadians, can also cross the land border to do essential work or for other urgent or essential reasons. This includes workers in mining, healthcare and emergency response. What this means for Yukoners  The Government of Yukon has been working closely with the Government of Canada and other provinces and territories, with the specific needs of Yukoners in mind. Some examples* of essential travel between Yukon and Alaska include: Canadian residents living in Yukon and returning to Canada, including US citizens who normally live in Canada; US citizens seeking access to the following services based in Yukon: 		Emergency and routine medical and dental care; Veterinarian care for pets (with appropriate documentation for animals); Automobile servicing and repair; and Access to essential goods, like groceries and medicine.  US healthcare professionals who have been called on to meet demands in the Yukon healthcare system; US citizens who are employed in Canada and are crossing the border for purposes of returning to work; US citizens who own real property or other assets in Canada and are crossing the border for purposes of required maintenance or other stewardship of those assets; Ground medical transportation operated by Canadian or US authorities; Canadian or US emergency response personnel, including but not limited to fire rescue; Canadian or US highway maintenance crews; All commercial transportation, including but not limited to the movement of essential goods like fuel, medical supplies, construction and industrial equipment and materials, alcoholic beverages and food.  *This is a non-exhaustive list. Anyone coming across the border will still be subject to federal guidance on self-isolation and monitoring.     Contact   Jordan Jackle 	Communications, Executive Council Office 	867-667-5341jordan.jackle@gov.yk.ca     News release #:   20-065        "
221,2020-03-20,Canada,Yukon,,https://yukon.ca/en/news/yukons-chief-medical-officer-health-provides-update-covid-19,Government Website,Yukon’s Chief Medical Officer of Health provides update on COVID-19,"           Published 20/03/2020        Yukon’s Chief Medical Officer of Health Dr. Brendan Hanley has the following updates for the Yukon public on measures being taken in response to the COVID-19 pandemic. COVID-19 cases As of today, March 20, at 9:30 a.m. there are no cases of COVID-19 in Yukon. COVID-19 test results Yukon is now receiving COVID-19 test results back from BC more quickly. For now, we will be publishing how many tests have been completed on Yukon.ca on a weekly basis. Information about first cases would be shared with Yukoners as soon as possible.  Hospital visits Whitehorse General Hospital will suspend all scheduled, non-urgent surgery procedures from Monday, March 23, 2020. They will continue to provide surgical care for urgent and emergency cases. Anyone with an appointment will be contacted individually by the hospital to let them know and to help them with any questions. Yukoners may also be aware that no visitors are allowed at the territory’s three hospitals with limited exceptions. Screening is in place at all hospitals, asking anyone coming to hospital about the reason for their visit, symptoms and travel history. Child care programs Day cares and child care centres do not need to close. Child care programs are considered to be an essential service that should remain in place as long as possible. They provide access to social supports particularly for vulnerable children and families and for parents who are themselves providing essential services to help keep Yukoners safe. Daycare operators have been briefed on safe social distancing measures within a daycare environment. 811 changes coming In the coming day or so, people calling 811 for COVID-19 advice will have two options: they will be able speak to the Public Health Agency of Canada; or if they have COVID-19 symptoms and have travelled internationally within the last 14 days, or if they have symptoms and have come in contact with an individual with a confirmed case of COVID-19, they can speak to staff at Yukon Communicable Disease Control (YCDC). The symptoms of COVID-19 include a fever, cough or shortness of breath, or difficulty breathing. People can also still call 811 for non-COVID-19 health advice in the usual way. Self-assessment tool Yukoners are reminded that they can now access an online self-assessment tool on Yukon.ca/novel-coronavirus if they have concerns about COVID-19. Information on Yukon.ca continues to be expanded to provide support for Yukoners. Yukon.ca is the central place to find information about the territory’s response to COVID-19. Respiratory assessment centre As announced on Thursday, March 19, the Government of Yukon is setting up a respiratory assessment centre in Whitehorse for people with acute respiratory illness such as influenza or COVID-19 who need medical assessment.      Contact   Pat Living 	Communications, Health and Social Services 	867-667-3673patricia.living@gov.yk.ca     News release #:   20-064        "
