,start_date,source_url,source_title,source_full_text
46,2020-04-01,http://news.ontario.ca/opo/en/2020/04/ontario-joins-forces-with-the-private-sector-to-fight-covid-19.html,Ontario Joins Forces with the Private Sector to Fight COVID-19,"
Ontario Joins Forces with the Private Sector to Fight COVID-19
New $50 million Ontario Together Fund will support the development of essential equipment and supplies

April  1, 2020  1:15 P.M.

Office of the Premier


TORONTO ― To stop the spread of COVID-19 and keep people safe, the Ontario government is launching a new $50 million Ontario Together Fund to help businesses provide innovative solutions or retool their operations in order to manufacture essential medical supplies and equipment, including gowns, coveralls, masks, face shields, testing equipment and ventilators. This new Fund will support the development of proposals submitted by businesses and individuals through the Ontario Together web portal.
The announcement was made today by Premier Doug Ford, Vic Fedeli, Minister of Economic Development, Job Creation and Trade, and Christine Elliott, Deputy Premier and Minister of Health. ""Ontario has an army of innovators, entrepreneurs, and the hardest-working people in the world ready to roll up their sleeves, support our frontline healthcare workers, and beat this virus,"" said Premier Ford. ""This mass mobilization of government, business, communities and private citizens to slow the spread of COVID-19 and keep people safe and healthy represents one of the largest and most ambitious efforts undertaken by Ontario in generations."" In addition, the Ministry of Health and the Ministry of Economic Development, Job Creation and Trade have worked closely with businesses across Ontario and the Automotive Parts Manufacturers' Association to ramp up production of ventilators to meet the need in Ontario and other parts of Canada. The government has recently placed an order with O-Two Medical Technologies who, with the support of Ontario's world-class manufacturing sector, will produce 10,000 ventilator units. ""Our government is taking extraordinary measures to support businesses and organizations that are responding to COVID-19,"" said Vic Fedeli, Minister of Economic Development, Job Creation and Trade. ""It's inspiring to see the Ontario business community respond to the call to action. Through the Ontario Together web portal and the Ontario Together Fund, we are making sure that companies have the resources and support they need to supply emergency products and innovative solutions quickly and efficiently to help address this challenging time together."" The government will be looking for the most viable, innovative proposals that can quickly provide critical goods and services and the greatest benefit to the people of Ontario. The government is providing one-time funding of $50 million in 2020-21 during the COVID-19 outbreak. It is time-limited and will be available to companies and organizations across the province. ""The fight against COVID-19 presents significant challenges for small businesses, but their strength and ingenuity are key to weathering this storm,"" said Prabmeet Sarkaria, Associate Minister of Small Business and Red Tape Reduction. ""The Ontario Action Plan gives families and small businesses the supports they need. Ontario Together will link the resources of government with the capacity and #OntarioSpirit of our small businesses ― to manufacture the resources Ontario needs."" ""Only by working together and harnessing the full potential of Ontario's innovators will we be able to confront the growing challenge of COVID-19,"" said Christine Elliott, Deputy Premier and Minister of Health. ""The Ontario Together Fund will help enable our business community to provide the supplies and equipment our frontline heroes need as they continue to keep Ontarians safe.""

Additional Resources


See how your organization can help fight COVID-19.


									Learn more about Ontario’s Action Plan: Responding to COVID-19.


									Visit Ontario’s website to learn more about how the province continues to protect Ontarians from COVID-19.
							



Quotes


“O-Two Medical Technologies is eager to be part of the global effort to help save lives. Our e700 ventilator has a proven track record and, together with our partners and the provincial government, we will deliver this critical, life-saving equipment to the people of Ontario.”

											Kim Lassaline
									

										Chief Executive Officer, O-Two Medical Technologies Inc. 
									




“Ontario has acted quickly to save lives, this is what matters most today. The manufacturing expertise of automotive suppliers Linamar, Magna, Martinrea and ABC Technologies will be critical in making this plan achievable.”

											Flavio Volpe
									

										President, Automotive Parts Manufacturers’ Association
									



"
47,2020-03-31,http://news.ontario.ca/mcscs/en/2020/03/public-required-to-identify-themselves-if-charged-with-breaching-an-emergency-order-during-the-covid.html,Public Required to Identify Themselves if Charged with Breaching an Emergency Order During the COVID-19 Outbreak,"
Public Required to Identify Themselves if Charged with Breaching an Emergency Order During the COVID-19 Outbreak


March 31, 2020  9:00 P.M.

Ministry of the Solicitor General


TORONTO — People who are being charged with an offence under the Emergency Management and Civil Protection Act (EMCPA) will be required to identify themselves if asked by a provincial offences officer, which includes police officers, First Nations constables, special constables and municipal by-law enforcement officers. This temporary power was approved by the Ontario government today through an emergency order to better protect people during this COVID-19 outbreak. 
""It is essential that measures are in place to allow provincial offences officers to lawfully require an individual to disclose their correct name, date of birth and address in order to protect our communities,"" said Sylvia Jones, Solicitor General. ""By providing provincial offences officers with this temporary power to obtain identifying information under the EMCPA, they will be able to enforce emergency orders during these extraordinary times."" Emergency orders currently in place to address the COVID-19 outbreak include the closure of non-essential businesses, prohibiting organized public events and social gatherings of more than five people and stopping price gouging on necessary goods such as disinfectant products. Failing to comply with any of these emergency orders is an offence under the EMCPA and so is the failure to identify oneself accurately.  Failing to correctly identify oneself carries a fine of $750 for failure to comply with an order made under the EMCPA or $1,000 for obstructing any person in exercising a power if a provincial offences officer issues a ticket. In addition, failure to comply with an emergency order could carry punishments of up to one-year imprisonment or a fine of up to $100,000 for an individual, $500,000 for a director of a corporation, or $10,000,000 for a corporation itself if a provincial offences officer charges the individual by issuing a summons. These penalties apply in addition to the penalties for breaching other emergency orders. ""It is the responsibility of all Ontarians to do their part and respect the emergency orders in place. We are supporting provincial offences officer in their critical work to enforce that responsibility and ensure the safety and well-being of Ontarians,"" added Solicitor General Jones.
"
48,2020-03-31,http://news.ontario.ca/edu/en/2020/03/ontario-government-reaches-tentative-agreement-with-aefo.html,Ontario Government Reaches Tentative Agreement with AEFO ,"
Ontario Government Reaches Tentative Agreement with AEFO 
Providing Stability and Certainty to More Ontario Students

March 31, 2020  4:35 P.M.

Ministry of Education


TORONTO — Today, Stephen Lecce, Minister of Education, issued the following statement regarding a tentative agreement with the Association des enseignantes et des enseignants franco-ontariens (AEFO) and the Association des conseils scolaires des écoles publiques de l'Ontario (ACÉPO) and the Association franco-ontarienne des conseils scolaires catholiques (AFOCSC):
""Our Government is pleased to announce a tentative deal has been reached between the Crown, AEFO teachers, and the school board trustees' associations. During this unprecedented time, we are committed to providing stability for our students and staff through the deal reached with French-language educators. In this negotiation, we advanced student priorities - including lower class sizes, enhanced special education supports, and the protection of full-day kindergarten. We look forward to delivering remaining deals for the benefit of students, parents and staff.""

Quick Facts

This is the fourth tentative agreement reached by the government with teachers’ and education workers’ unions – preceded by OECTA, ETFO, and ETFO EW, and two ratified agreements with CUPE and EWAO – which provides stability and certainty to more Ontario students and families.


"
49,2020-03-31,http://news.ontario.ca/opo/en/2020/03/ontario-extends-school-and-child-care-closures-to-fight-spread-of-covid-19.html,Ontario Extends School and Child Care Closures to Fight Spread of COVID-19,"
Ontario Extends School and Child Care Closures to Fight Spread of COVID-19
Province announces second phase of Learn at Home to support continuity of learning

March 31, 2020  1:15 P.M.

Office of the Premier


TORONTO — Due to the rapidly evolving COVID-19 outbreak, the Ontario government announced that schools and child care centres will remain closed to protect the health and safety of students and staff. This extension is being made on the advice of the Chief Medical Officer of Health.
Today's announcement was made by Premier Doug Ford, Stephen Lecce, Minister of Education, Ross Romano, Minister of Colleges and Universities and Christine Elliott, Deputy Premier and Minister of Health. To ensure continuity of learning, the government is launching the second phase of Learn at Home. Developed in conjunction with education partners, the government is establishing clarity for parents, enhancing education supports, and creating opportunities for teachers and educators to connect with students. ""The decision to extend school closures was not made lightly. We know from the medical experts that the next two weeks will be critical in the fight against COVID-19 and that's why we're taking further action to keep our kids safe and healthy by having them stay home,"" said Premier Ford. ""At the same time, we cannot put the school year in jeopardy. That's why we're providing additional tools for at-home learning and ensuring students from kindergarten to Grade 12 to postsecondary education can finish their academic year and get the credits they need to graduate.""  Public schools will remain closed to teachers until Friday, May 1, 2020, and to students until Monday, May 4, 2020. As these dates come closer, this decision will be re-evaluated based on public health advice. The closure may be extended if necessary to protect the health and safety of students, families and staff. Private schools, licensed child care centres and EarlyON programs will also remain closed until April 13, according to the Declaration of Emergency, which only allows closures to be extended for one 14-day period at a time. Select centres designated to support frontline health care workers and first responders will remain open.    As previously announced, no student will have their graduation compromised by COVID-19 and the Ministry of Education continues to collaborate with the Ministry of Colleges and Universities to ensure that there will be no barriers to accessing postsecondary education. ""We will do whatever it takes to keep students safe from COVID-19 - which is why we have extended the school closure period and why we have unveiled a teacher-led program that keeps students learning while at home,"" said Minister Lecce. ""By providing clarity for parents, enhancing support for students and enabling the teacher-student relationship, we are ensuring our children continue to safely learn - providing some sense of stability and hope for them amid this difficulty.""  The second phase of Learn at Home features a new set of expectations for the education community, including: Reconnecting students with teachers and other school staff, including mental health workers;Re-establishing teacher-led learning by grade groupings as follows:Kindergarten-Grade 3: five hours of work per student/week (focus on literacy and math)Grades 4-6: five hours of work per student/week (focus on literacy, math, science and social studies)Grades 7-8: 10 hours of work per student/week (focus on math, literacy, science and social studies)Grades 9-12: three hours of work per course per week for semestered students; 1.5 hours of work per course per week for non-semestered students (focus on achieving credits/completion/graduation)Leveraging digital resources and identifying alternative forms of teacher-student connectivity, such as phone and mail;Developing a program of training for educators to support them in virtual learning delivery;Requiring final report cards for all students;Prioritizing and supporting students on track to graduate;Distributing laptops and/or devices from schools as needed, while observing public health direction;Maintaining a responsive posture for health care and community partner requests; andEstablishing formal COVID-19 working groups with education sector unions to work together, share ideas and to find solutions in the support of students. ""The province is taking extraordinary measures to stop the spread of COVID-19,"" said Christine Elliott, Deputy Premier and Minister of Health. ""As we do, we need every Ontarian to continue to do their part by staying apart. Please stay home as much as possible and keep your distance from others if you must go out. Stay home, stay safe, lives depend on it."" On March 21, 2020, Ontario launched Ontario Together, an online portal helping organizations work with the province to meet the challenges of COVID-19. The government will leverage partnerships with the telecommunication sector to provide innovative, low-cost and high-impact solutions to solve the equity challenges facing some students across Ontario. With this resource, the Ministry of Education has posted a new challenge that looks for learning solutions focused on: Free or low-cost learning resources and supports for students, parents and educators;Access to devices such as computers, tablets and portable wi-fi hotspots for families that need the supports; andOther ideas, goods or services, for example, to support mental health and students with special education needs."
50,2020-03-31,http://news.ontario.ca/maesd/en/2020/03/province-supports-postsecondary-students-during-covid-19.html,Province Supports Postsecondary Students During COVID-19,"
Province Supports Postsecondary Students During COVID-19
Ontario Enabling Students to Complete the Academic Year, Offering Loan Payment Deferrals and Financial Support for Institutions 

March 31, 2020  9:00 A.M.

Ministry of Colleges and Universities


TORONTO — The government of Ontario is easing the financial burden on students and making sure they can complete their studies during the COVID-19 outbreak by temporarily deferring payments for Ontario Student Assistance Program (OSAP) loans and making online learning supports, including year-end exams, available to postsecondary institutions.
""During this unprecedented period, it is important to help students and current borrowers, so students can continue with their studies and borrowers do not have to worry about making loan payments,"" said Premier Ford. ""Our government is doing everything it can to ensure our college and university students can take their exams and complete their school year while studying remotely.""    To support borrowers during this difficult period, loan repayments will be subject to a six-month interest-free moratorium until September 30, 2020. This means that during this time, borrowers will not be required to make any loan payments and interest will not accrue on their OSAP loans. Borrowers can still make one-time payments via their online account or online banking if they want to repay their loans faster. Payments during this period will go entirely towards their loan principal.    ""Students and their families make great sacrifices to attend postsecondary education and it is incumbent on us to do everything we can to ensure this academic year is not put in jeopardy,"" said Minister Romano. ""I want to thank our postsecondary institutions for their leadership in adopting alternative ways for students to study and take exams, while ensuring they practice physical distancing and stay safe."" To ensure students can successfully complete the academic year, Ontario has finalized an agreement with eCampusOntario to make digital learning supports available to postsecondary institutions. These interim digital learning supports, available in both French and English, will provide publicly-assisted colleges and universities with the technology they need to conduct year-end assessments, while preserving student privacy and the integrity of academic assessment. Ontario will work with other partners who may be interested in offering digital learning, such as Indigenous Institutes and private career colleges. Supports will be accessible on an as-needed basis and limited to those courses and programs where formal exams are required. The province is also distributing $25 million in additional funding to publicly-assisted colleges, universities and Indigenous Institutes to help address each institution's most pressing needs in the wake of the COVID-19 outbreak such as deep cleaning, purchasing medical supplies or offering mental health supports.

Additional Resources


									Go to NSLSC.ca or www.canada.ca/student-financial-assistance for more details on student financial assistance. 
							

									Visit Ontario's website to learn more about how the province continues to protect Ontarians from COVID-19.
							

									Learn about travel advisories related to the 2019 novel coronavirus.
							

									If you are a health care professional, learn how to protect yourself and your patients by reading our guidance documents.
							


"
51,2020-03-30,http://news.ontario.ca/opo/en/2020/03/ontario-extends-emergency-declaration-to-stop-the-spread-of-covid-19.html,Ontario Extends Emergency Declaration to Stop the Spread of COVID-19,"
Ontario Extends Emergency Declaration to Stop the Spread of COVID-19
All Outdoor Recreational Amenities across Province Now Closed

March 30, 2020  8:45 P.M.

Office of the Premier


TORONTO — In an effort to stop the spread of COVID-19 and keep people home, the Government of Ontario has extended the Declaration of Emergency and associated emergency measures, including the closure of non-essential workplaces and restrictions on social gatherings. In addition, Ontario is issuing a new emergency order under the Emergency Management and Civil Protection Act to close all outdoor recreational amenities, such as sports fields and playgrounds, effective immediately. These actions are based on the advice of the Chief Medical Officer of Health.
""I made a commitment to be open and upfront about what we need to do as a province to beat this virus,"" said Premier Ford. ""Based on the best medical advice available, we are taking further steps today to protect the health and safety of all Ontarians by closing outdoor recreational amenities, like sports fields and playgrounds, and extending our emergency orders to save lives. We all need to work together and do our part to stop COVID-19 by staying home, practising physical distancing, and avoiding social gatherings."" This new order would close all communal or shared, public or private, outdoor recreational amenities everywhere in Ontario, including but not limited to playgrounds, sports fields, basketball and tennis courts, off-leash dog parks, benches, skateboard and BMX parks, picnic areas, outdoor community gardens, park shelters, outdoor exercise equipment, condo parks and gardens, and other outdoor recreational amenities. Green spaces in parks, trails, ravines and conservation areas that aren't otherwise closed would remain open for walkthrough access, but individuals must maintain the safe physical distance of at least two metres apart from others. Ontario's provincial parks and conservation reserves remain closed. ""We are acting on the best advice of our Chief Medical Officer of Health and other leading public health officials across the province"" said Christine Elliott, Deputy Premier and Minister of Health. ""We will continue to take decisive action to stop the spread of COVID-19 and protect Ontarians' health and wellbeing."" ""The health and well-being of Ontarians is a top priority of our government as we navigate through the COVID-19 health crisis. I know our municipal partners are already taking action locally to protect their residents,"" said Steve Clark, Minister of Municipal Affairs and Housing. ""This order makes the rules around closing shared outdoor recreational amenities consistent across the province."" To ensure the province is able to continue its extensive efforts to contain the spread of COVID-19, Ontario will also extend the March 17, 2020 declaration of emergency and subsequent emergency orders, regulations and amendments issued under s.7.0.1 and 7.0.2(4) of the Emergency Management and Civil Protection Act. The Declaration of a provincial emergency has been extended and will be in effect until April 14, 2020. Additionally, the following orders have been extended and will be in effect until April 13, 2020: Closure of public places and establishments with exemption for emergency child care for health care and frontline essential service workersProhibiting events and gatherings of more than five peopleEnforcement of emergency ordersWork deployment for health service providersWork deployment for long-term care homesElectronic service of documentsElectricity pricingDrinking water and sewageClosure of non-essential workplacesTraffic managementProhibiting unconscionable pricing for necessary goodsStreamlining requirements for long-term care homes"
52,2020-03-30,http://news.ontario.ca/mohltc/en/2020/03/ontario-increasing-health-and-safety-measures-to-better-protect-frontline-nurses-from-covid-19.html,Ontario Increasing Health and Safety Measures to Better Protect Frontline Nurses from COVID-19,"
Ontario Increasing Health and Safety Measures to Better Protect Frontline Nurses from COVID-19


March 30, 2020  3:58 P.M.

Ministry of Health


TORONTO — Ontario is taking further action to protect frontline nurses and to recognize their clinical training and experience to help to keep Ontarians and hospitals safe and healthy during the COVID-19 outbreak.
The province, in collaboration with the Chief Medical Officer of Health, and in consultation with the Ontario Nurses' Association (ONA), Ontario Health and the Ontario Hospital Association (OHA), is issuing a directive on health and safety standards for frontline nurses in hospitals in order to prevent exposure to and transmission of COVID-19. These standards have been developed with the guidance of clinically trained frontline nurses, hospital leaders and public health experts. ""It is critical that we are protecting our frontline nurses who are fighting to protect us from COVID-19 every day,"" said Christine Elliott, Deputy Premier and Minister of Health. ""We are collaborating with our partners in the health system to implement this new directive to ensure that nurses have the protection they need to safely provide the best care for their patients."" This directive outlines:  Precautions for interactions with suspected, presumed or confirmed COVID-19 patients, including relying on the clinical education and training that nurses receive to use their professional and clinical judgement;Point-of-care risk assessments for every patient interaction to assess appropriate health and safety measures; andTraining on safe use of all personal protective equipment (PPE).    The directive also addresses the ongoing stewardship and conservation of the current level of PPE supplies as the government aggressively pursues all available efforts to increase this supply to ensure the appropriate health and safety control measures are in place to mitigate the transmission of infections. A joint statement from the province, the Chief Medical Officer of Health and the ONA can be found here.

Quick Facts

As part of Ontario’s Action Plan: Responding to COVID-19, the province is investing $75 million to supply personal protective equipment and critical medical supplies to frontline staff.
A new website, Ontario Together, will help the government partner with Ontario’s manufacturing sector to meet the challenges of the COVID-19 outbreak and redirect resources towards the production of essential equipment such as ventilators, masks and swabs.
Everyone in Ontario should stay home unless absolutely necessary and practice physical distancing to reduce their exposure to other people. Avoid close contact (within 2 metres) with people outside of your immediate families.
If you think you may have COVID-19 symptoms or have been in close contact with someone who has it, first self-isolate and then use Ontario's Self-Assessment Tool to see if you need to seek further care.



Additional Resources


Ontario Provides $3.3 Billion More to Increase Health Care Capacity


Ontario’s Action Plan: Responding to COVID-19


									Visit Ontario's website to learn more about how the province continues to protect Ontarians from COVID-19.
							

									If you are a health care professional, learn how to protect yourself and your patients by reading our guidance documents.
							


"
53,2020-03-30,http://news.ontario.ca/opo/en/2020/03/ontario-protecting-seniors-during-the-covid-19-outbreak.html,Ontario Protecting Seniors During the COVID-19 Outbreak ,"
Ontario Protecting Seniors During the COVID-19 Outbreak 
Province Investing $10 Million to Mobilize Businesses and Volunteers to Support the Most Vulnerable 

March 30, 2020  1:30 P.M.

Office of the Premier


TORONTO — The Ontario government is working with businesses, volunteer organizations and non-profits to make it easier for Ontario's seniors to self-isolate and practice physical distancing during this unprecedented time by ensuring they can receive the support they need to stay safe and healthy. Ontario's Chief Medical Officer of Health is strongly urging those over the age of 70 or those with compromised immune systems or underlying medical conditions to stay at home.
The government is investing $10 million to help community organizations with the coordination of subsidized deliveries of meals, medicines and other necessities to seniors. This investment doubles the government's initial commitment in Ontario's Action Plan: Responding to COVID-19. The government is also working with grocers and pharmacists to prioritize seniors' delivery orders and establish senior-only shopping hours. ""We take seriously the advice of Ontario's Chief Medical Officer of Health, and we're working to put an iron ring of protection around our seniors from COVID-19,"" said Premier Doug Ford. ""I know asking our seniors to stay at home will not be easy as it will mean inconvenience, isolation and significant change in routine. That's why we are encouraging everyone to reach out and support them, whether it's delivering their prescriptions or picking up the phone and giving them a call. It will all make a positive difference to our most vulnerable citizens."" The government is also working with province-wide organizations including Ontario Community Support Association (OCSA) and Older Adults Centres' Association of Ontario (OACAO) to identify and mobilize potential volunteer supports and expand the use of innovative technologies in the community to address social isolation and support daily living assistance. ""Our seniors have dedicated their lives to making Ontario the great province it is today. During this very difficult period, we need to take every step possible to protect them and ensure they stay healthy both physically and mentally,"" said Raymond Cho, Minister for Seniors and Accessibility. ""I encourage everyone to stay in regular contact with a parent, grand parent or neighbour to make sure they have everything they need."" This $10 million delivery coordination program for seniors living at home is in addition to the $20 million over two years the province has invested to protect seniors in retirement homes through increased infection control and active screening procedures and $243 million for long-term care homes to support 24/7 screening, additional staffing, enhanced cleaning and sanitation, and additional surge capacity. ""We must do everything in our power to care for and support Ontario's most vulnerable population,"" said Dr. Merrilee Fullerton, Minister of Long-Term Care. ""I want to assure you that we are working around the clock to assist and care for Ontario's seniors, especially those in long-term care, during this unprecedented time."" The government is implementing a new emergency order to ensure that staffing and resources are available to help care for and protect long-term care residents, providing further flexibility and allowing homes to redirect their staffing and financial resources to essential tasks. This is in addition to implementing a new approach to redeploying highly qualified inspectors to support long-term care homes on the ground through staff supply, care coordination, and helping homes prevent and contain infections.  ""It's never been more important that all Ontarians heed the advice of our Chief Medical Officer of Health by staying home and practicing physical distancing,"" said Christine Elliott, Deputy Premier and Minister of Health. ""This is especially true because it's the only way to protect our seniors and the most vulnerable people in our province. All of us need to do our part to stop the spread of this virus.""

Additional Resources


Ontario’s Action Plan: Responding to COVID-19


									Visit Ontario's website to learn more about how the province continues to protect Ontarians from COVID-19. 
							


"
54,2020-03-30,http://news.ontario.ca/mohltc/en/2020/03/statement-from-the-chief-medical-officer-of-health.html,Statement from the Chief Medical Officer of Health,"
Statement from the Chief Medical Officer of Health


March 30, 2020 12:40 P.M.

Ministry of Health


TORONTO — Today, Dr. David Williams, Chief Medical Officer of Health, issued the following statement in response to COVID-19:
""The Government of Ontario continues to take decisive action to respond to the 2019 Novel Coronavirus (COVID-19) to help contain its spread and to protect the public. This has involved some unprecedented measures, and I know many of you continue to undertake great efforts to protect your families, friends, neighbours, clients and patients, and communities. However, we must do more. Everyone has a role to play in reducing the risk of spreading COVID-19 - there is no option for anyone to opt out. The lives of many Ontarians, especially our community's most vulnerable citizens, are in your hands and will depend on your actions over the coming days and weeks. I strongly recommend you and other members of your household stay home except for essential reasons, such as to: Access health care services;Shop for groceries;Pick-up medication at the pharmacy;Walk pets when required; andSupport vulnerable community members with meeting the above needs.To the fullest extent possible, you should also limit the number of these essential trips. However, when you are out in public you must adhere to physical distancing by reducing your exposure to other people outside of your household by keeping two metres from other people.  Given the greater risk of severe outcomes to Ontarians who are elderly, I am also strongly recommending that individuals over 70 years of age self-isolate. This means only leaving home or seeing other people for essential reasons. Where possible, you should seek services over the phone or internet or ask for help from friends, family or neighbours with essential errands. This also applies to individuals who have compromised immune systems and/or underlying medical conditions. As we have been saying repeatedly, it is critically important to wash your hands regularly (or use alcohol-based hand sanitizer if soap and water are not available), practice proper cough and sneeze etiquette, and avoid direct contact when greeting people.   In addition, as previously communicated and mandated by the federal government, all individuals who are returning from travel outside of Canada must self-isolate for 14 days when they return. You must not go to work, grocery stores or on walks. You should also monitor yourself for symptoms of COVID-19 for 14 days after returning and contact your primary care provider or Telehealth Ontario (1-866-797-0000) if you experience symptoms of COVID-19. I also ask that family members, individuals, neighbours, and services in our communities look at how they can support others by taking these necessary actions. This would allow seniors, other at-risk populations, and returning travellers to remain at home. The government is continuing to support all of the dedicated health care providers and front-line workers who are focused on keeping Ontarians healthy and safe.  We need to remember that we all have an obligation to reduce the risk of spreading COVID-19 to our families, friends, neighbours, and communities. Please do not underestimate the impact that your actions will have in helping to stop the spread of this virus. For more information on COVID-19, including the current status of the outbreak, the online self-assessment tool to help determine how to seek further care, how Ontario is responding, and how to self isolate, please visit Ontario's COVID-19 web page. Thank you for your ongoing action and commitment.""
"
55,2020-03-30,http://news.ontario.ca/mohltc/en/2020/03/ontario-enhancing-public-reporting-about-covid-19.html,Ontario Enhancing Public Reporting about COVID-19 ,"
Ontario Enhancing Public Reporting about COVID-19 
Dedicated Website Will Include Expanded Information of Confirmed Cases Across the Province

March 30, 2020 10:55 A.M.

Ministry of Health


TORONTO — Ontario is enhancing the public information it provides about the status of COVID-19. As the outbreak evolves, Ontario has launched a new dedicated web page and is changing how COVID-19 cases are being reported to provide a more relevant summary of data from Public Health Ontario that offers expanded information every day at 10:30 a.m.
This daily epidemiologic summary replaces the general information on the status of COVID-19 cases that was previously provided twice daily on the web page. The new summary provides more provincial and regional data on confirmed cases, including trends of cases since the outbreak began, geography, exposure and severity.  ""Ontario has been diligently monitoring and taking decisive action to stop the spread of COVID-19 and keep Ontarians informed,"" said Christine Elliott, Deputy Premier and Minister of Health. ""We will continue to work with Public Health Ontario, public health units and the health sector to have and report on the best possible data to help us understand the scope of the COVID-19 outbreak in our province and inform our collective response to keep all Ontarians safe and healthy."" The daily summary is based on data recorded by local public health units in the province's integrated Public Health Information System (iPHIS), as of 4 p.m. the day before the summary is posted. iPHIS is the Ministry of Health's disease reporting system, where data is regularly updated. In addition to the daily update to the website, Dr. David Williams, Chief Medical Officer of Health, and Dr. Barbara Yaffe, Associate Chief Medical Officer of Health, will continue to hold regularly scheduled daily media briefings via teleconference, to provide an update on the province's ongoing response to COVID-19.

Quick Facts

Everyone in Ontario should be practicing physical distancing to reduce their exposure to other people. Avoid close contact (within 2 metres) with people outside of your immediate families.
If you think you may have COVID-19 symptoms or have been in close contact with someone who has it, first self-isolate and then use Ontario's Self-Assessment Tool to see if you need to seek further care.
On March 25, 2020, the federal government announced an Emergency Order under the Quarantine Act, that requires any person entering Canada by air, sea or land to self-isolate for 14 days whether or not they have symptoms of COVID-19. They should monitor for symptoms of COVID-19 for 14 days. 
On March 28, 2020, Ontario issued a new emergency order under the Emergency Management and Civil Protection Act to prohibit organized public events and social gatherings of more than five people.
Take these everyday steps to reduce exposure to COVID-19 and protect your health:

Wash your hands often with soap and water or alcohol-based hand sanitizer;
Sneeze and cough into your sleeve;
Avoid touching your eyes, nose or mouth;
Avoid contact with people who are sick; and
Stay home if you are sick.




Additional Resources


Ontario Provides $3.3 Billion More to Increase Health Care Capacity


Ontario’s Action Plan: Responding to COVID-19


									Visit Ontario's website to learn more about how the province continues to protect Ontarians from COVID-19.
							


"
56,2020-03-29,http://news.ontario.ca/mol/en/2020/03/ontario-stepping-up-measures-to-limit-the-spread-of-covid-19-on-construction-sites.html,Ontario Stepping Up Measures to Limit the Spread of COVID-19 on Construction Sites,"
Ontario Stepping Up Measures to Limit the Spread of COVID-19 on Construction Sites


March 29, 2020  1:00 P.M.

Ministry of Labour, Training and Skills Development


TORONTO — Monte McNaughton, Minister of Labour, Training and Skills Development, issued the following statement today regarding health and safety on construction sites:
""The health and safety of construction workers is a top priority for our government. With the COVID-19 situation changing day by day, we are working to ensure that workers have the tools they need to help keep job sites safe. We must do everything possible to fight the spread of this disease.  Today, Ontario's Chief Prevention Officer announced updated guidance to help employers better understand their responsibilities and what is needed to prevent the spread of COVID-19 on the job site.  The update follows an initial guidance document circulated on March 20, 2020, and addresses sector topics including: providing better on-site sanitation, including a focus on high-touch areas like site trailers, door handles and hoistscommunicating roles,  responsibilities, and health & safety policies, by, for example,  posting site sanitization schedules and work schedulesenabling greater  distances between workers by staggering shifts, restricting site numbers  and limiting elevator usageprotecting public  health by tracking and monitoring workers Under Ontario law, employers must take every reasonable precaution to keep workers safe. Workers have the right to refuse unsafe work. If health and safety concerns are not resolved internally, a worker can seek enforcement by filing a complaint with the ministry's Health and Safety Contact Centre at 1-877-202-0008. Ministry inspectors are inspecting job sites today and every day. Employers and constructors should know: failure to comply with the Occupational Health and Safety Act and its regulations could result in a stop work order.  Keeping job sites open during the current pandemic requires a heightened focus on health and safety.  We all have a role to play in preventing the spread of COVID-19.""

Additional Resources


									Read the Chief Prevention Officer’s guidance to the construction sector on health and safety related to COVID-19.
							

									Visit Ontario’s website to learn more about how the province continues to protect Ontarians from COVID-19
							


"
